Column1,Column2,Column3
9,30,0.001306946
9,31,0.00459108
9,32,0.001762907
9,33,0.002684741
9,34,0.000269368
9,35,0.001408946
9,36,0.000511342
9,37,0.001673945
9,38,0.000576275
9,39,0.000667744
10,11,0.43311362
10,12,0.546289496
10,13,0.024792003
10,14,0.013790044
10,15,0.021672698
10,16,0.017939005
10,17,0.019199643
10,18,0.03474041
10,19,0.013091172
10,20,0.008731273
10,21,0.008436997
10,22,0.012097738
10,23,0.010632882
10,24,0.005454406
10,25,0.000207673
10,26,0.001480387
10,27,0.001865032
10,28,0.002705381
10,29,0.002839673
10,30,0.004099008
10,31,0.004103947
10,32,0.004109665
10,33,0.004038041
10,34,0.000791905
10,35,0.001671726
10,36,0.001387656
10,37,0.000914678
10,38,0.000341107
10,39,0.000104719
11,12,0.709454203
11,13,0.020692732
11,14,0.007944508
11,15,0.014696998
11,16,0.010510049
11,17,0.012113463
11,18,0.022391814
11,19,0.009615061
11,20,0.003772435
11,21,0.005323378
11,22,0.005232634
11,23,0.00678728
11,24,0.005081166
11,25,0.000312985
11,26,0.000704503
11,27,0.000660479
11,28,0.001531367
11,29,0.007432754
11,30,0.003114229
11,31,0.003152524
11,32,0.001739467
11,33,0.002029855
11,34,0.000183115
11,35,0.000996
11,36,0.000533181
11,37,0.00146203
11,38,0.000507674
11,39,0.000401736
12,13,0.018223259
12,14,0.009136956
12,15,0.0156185
12,16,0.012168963
12,17,0.012831299
12,18,0.021468399
12,19,0.003571098
12,20,0.003202201
12,21,0.003376653
12,22,0.005640804
12,23,0.005423879
12,24,0.004697847
12,25,0.000174793
12,26,0.000389011
12,27,0.00022391
12,28,0.001817793
12,29,0.003826322
12,30,0.002929416
12,31,0.002895926
12,32,0.003764232
12,33,0.002651739
12,34,0.001230454
12,35,0.000462517
12,36,0.000904915
12,37,0.000815621
12,38,0.000545896
12,39,0.000384117
13,14,0.102300127
13,15,0.35736451
13,16,0.162292478
13,17,0.032338197
13,18,0.05944467
13,19,0.006331353
13,20,0.011644855
13,21,0.008807352
13,22,0.011209144
13,23,0.014413427
13,24,0.013773825
13,25,0.000744252
13,26,0.001156917
13,27,0.000231422
13,28,0.002040181
13,29,0.01351781
13,30,0.012220488
13,31,0.016950515
13,32,0.027156551
13,33,0.055384377
13,34,0.001570421
13,35,0.000304451
13,36,0.001414464
13,37,0
13,38,0.00038657
13,39,0.000251009
14,15,0.042628025
14,16,0.024028598
14,17,0.023362931
14,18,0.020283907
14,19,0.005351407
14,20,0.031717705
14,21,0.007327139
14,22,0.00893876
14,23,0.008577711
14,24,0.008370966
14,25,0.000470807
14,26,0
14,27,0
14,28,0.003633989
14,29,0.013168363
14,30,0.013115288
14,31,0.016917982
14,32,0.027226525
14,33,0.051243272
14,34,0
14,35,0.000134069
14,36,0.000705398
14,37,0.00074631
14,38,0.000395289
14,39,0.000366844
15,16,0.553641108
15,17,0.171278879
15,18,0.131236365
15,19,0.003289713
15,20,0.006782363
15,21,0.006703406
15,22,0.004850586
15,23,0.008279858
15,24,0.004616707
15,25,0.000483364
15,26,0
15,27,0.000472769
15,28,0.002596945
15,29,0.005923689
15,30,0.005753321
15,31,0.007710316
15,32,0.011144202
15,33,0.019539957
15,34,0.002071417
15,35,0.000918967
15,36,0.002317367
15,37,0.000708622
15,38,5.54689E-05
15,39,0.000433489
16,17,0.184978762
16,18,0.146672042
16,19,0.003788908
16,20,0.006207733
16,21,0.005002625
16,22,0.005495265
16,23,0.00739266
16,24,0.004659157
16,25,0.000249434
16,26,0.000837695
16,27,0.00175254
16,28,0.003626104
16,29,0.006991629
16,30,0.007805941
16,31,0.010429063
16,32,0.011662957
16,33,0.025803457
16,34,0.003071515
16,35,0.000611735
16,36,0.000474981
16,37,0.003143805
16,38,0.002847909
16,39,0.000474925
17,18,0.196948807
17,19,0.007021087
17,20,0.013161559
17,21,0.006909372
17,22,0.008455831
17,23,0.013657422
17,24,0.013554536
17,25,0.001754681
17,26,0
17,27,0.00030005
17,28,0.003975471
17,29,0.010257081
17,30,0.013559543
17,31,0.014284186
17,32,0.018378064
17,33,0.037913489
17,34,0.000802072
17,35,0.000395434
17,36,0.000342935
17,37,0.001775138
17,38,0.000599202
17,39,0.000635548
18,19,0.005160664
18,20,0.007289541
18,21,0.008057659
18,22,0.006387588
18,23,0.012729556
18,24,0.007813388
18,25,0.000569206
18,26,0.000143594
18,27,0.000408712
18,28,0.002245851
18,29,0.007725524
18,30,0.007058571
18,31,0.008999665
18,32,0.011070702
18,33,0.026026269
18,34,0.0088579
18,35,0.000551283
18,36,0.001588277
18,37,0.001697684
18,38,0.000444237
18,39,0.0023468
19,20,0.198501775
19,21,0.056555517
19,22,0.004236104
19,23,0.007103063
19,24,0.005265974
19,25,0.005233834
19,26,0.003965502
19,27,0.006683598
19,28,0.000580366
19,29,0.004319166
19,30,0.004303867
19,31,0.005726682
19,32,0.008082651
19,33,0.019230283
19,34,0.001382916
19,35,0.00290754
19,36,0.003761384
19,37,0.000662778
19,38,0.002774895
19,39,0.00183732
20,21,0.118405907
20,22,0.011413422
20,23,0.011065162
20,24,0.007929652
20,25,0.002205153
20,26,0.001810221
20,27,0.002435697
20,28,0.007563782
20,29,0.015581348
20,30,0.018617602
20,31,0.016851869
20,32,0.020591044
20,33,0.042309227
20,34,0.003294846
20,35,0.000491743
20,36,0.004044126
20,37,0.005310461
20,38,0.00063645
20,39,0.003906225
21,22,0.006598545
21,23,0.009257154
21,24,0.005605021
21,25,0.003433167
21,26,0.004612775
21,27,0.001603979
21,28,0.001780567
21,29,0.007221179
21,30,0.009280225
21,31,0.009955438
21,32,0.010307629
21,33,0.026877133
21,34,0.001475333
21,35,0.000407483
21,36,0.002211506
21,37,0.002098555
21,38,0.003362645
21,39,0.0048024
22,23,0.08449343
22,24,0.010211901
22,25,0.0047817
22,26,0.006992982
22,27,0.013864511
22,28,0.000634039
22,29,0.010374064
22,30,0.008367533
22,31,0.01356458
22,32,0.017094943
22,33,0.043991486
22,34,0
22,35,0.006900657
22,36,0.000143683
22,37,0.015684376
22,38,0.010938411
22,39,0.008223308
23,24,0.292672843
23,25,0.002706538
23,26,0.005351843
23,27,0.004930168
23,28,0.001001375
23,29,0.006480058
23,30,0.008082059
23,31,0.011736513
23,32,0.011688802
23,33,0.032515136
23,34,0.001427923
23,35,0.001949032
23,36,0.000240534
23,37,0.003459951
23,38,0.003989471
23,39,0.002832335
24,25,0.000729998
24,26,0.000364349
24,27,0.001592072
24,28,0.000842118
24,29,0.006256011
24,30,0.006678324
24,31,0.01310707
24,32,0.009796301
24,33,0.030683532
24,34,0.001109162
24,35,0.001294791
24,36,0.000228614
