Column1,Column2,Column3
6,29,0.014135858
6,30,0.020932243
6,31,0.026770142
6,32,0.021462726
6,33,0.047329096
6,34,0.006838023
6,35,0.006286928
6,36,0.003512588
6,37,0.00454828
6,38,0.002992824
6,39,0.004006212
7,8,0.324815418
7,9,0.114047198
7,10,0.07174853
7,11,0.036404188
7,12,0.07245671
7,13,0.040865963
7,14,0.040105622
7,15,0.044104391
7,16,0.035282888
7,17,0.03680758
7,18,0.041168268
7,19,0.024750714
7,20,0.019035434
7,21,0.020089262
7,22,0.01159431
7,23,0.016295814
7,24,0.017802355
7,25,0.006852164
7,26,0.00591213
7,27,0.005314892
7,28,0.007612494
7,29,0.009710709
7,30,0.016843406
7,31,0.018600969
7,32,0.012525325
7,33,0.026021748
7,34,0.003408538
7,35,0.002486594
7,36,0.002038799
7,37,0.003938417
7,38,0.004210128
7,39,0.001615057
8,9,0.385355432
8,10,0.267812521
8,11,0.191677093
8,12,0.256107536
8,13,0.041017734
8,14,0.040380561
8,15,0.045531148
8,16,0.038583961
8,17,0.045381207
8,18,0.04176849
8,19,0.020013592
8,20,0.015617041
8,21,0.019277662
8,22,0.013359473
8,23,0.016064255
8,24,0.015377231
8,25,0.008341203
8,26,0.006623073
8,27,0.008078583
8,28,0.007337396
8,29,0.0100426
8,30,0.015153572
8,31,0.016897516
8,32,0.030825287
8,33,0.01972785
8,34,0.003092327
8,35,0.004927458
8,36,0.003467435
8,37,0.004313993
8,38,0.003979282
8,39,0.003655705
9,10,0.475942999
9,11,0.31277444
9,12,0.360360998
9,13,0.042239266
9,14,0.028324554
9,15,0.044994138
9,16,0.038064375
9,17,0.036440158
9,18,0.049320169
9,19,0.033658541
9,20,0.016537099
9,21,0.016174753
9,22,0.019855261
9,23,0.020160465
9,24,0.014149558
9,25,0.012374536
9,26,0.009650609
9,27,0.0109533
9,28,0.005383298
9,29,0.007015182
9,30,0.013323944
9,31,0.018804929
9,32,0.008097951
9,33,0.017077705
9,34,0.003267278
9,35,0.00481026
9,36,0.003169054
9,37,0.004866743
9,38,0.003229277
9,39,0.002929778
10,11,0.423153671
10,12,0.526916436
10,13,0.044254662
10,14,0.028982296
10,15,0.044444362
10,16,0.035765454
10,17,0.037569964
10,18,0.054469471
10,19,0.025805388
10,20,0.022487378
10,21,0.019676277
10,22,0.020426493
10,23,0.019994329
10,24,0.013359815
10,25,0.010062739
10,26,0.008015052
10,27,0.00788816
10,28,0.006209289
10,29,0.007892629
10,30,0.014075641
10,31,0.016954602
10,32,0.010333747
10,33,0.016543754
10,34,0.004397879
10,35,0.004487053
10,36,0.004927174
10,37,0.003708577
10,38,0.004236483
10,39,0.002521418
11,12,0.697691912
11,13,0.0314864
11,14,0.018620208
11,15,0.027836011
11,16,0.021266219
11,17,0.022582282
11,18,0.032681962
11,19,0.016114275
11,20,0.010405984
11,21,0.012342191
11,22,0.01077497
11,23,0.011877668
11,24,0.009047881
11,25,0.004862786
11,26,0.003956701
11,27,0.004141986
11,28,0.00413904
11,29,0.010876262
11,30,0.009547467
11,31,0.010575513
11,32,0.005925133
11,33,0.0116245
11,34,0.001169521
11,35,0.001974102
11,36,0.001815407
11,37,0.002979492
11,38,0.001358307
11,39,0.001489061
12,13,0.029845437
12,14,0.019299864
12,15,0.030004689
12,16,0.023595823
12,17,0.023446476
12,18,0.032632004
12,19,0.011281004
12,20,0.00983297
12,21,0.010207323
12,22,0.010232486
12,23,0.010784735
12,24,0.009049387
12,25,0.004125628
12,26,0.0035435
12,27,0.003723481
12,28,0.004317551
12,29,0.007312745
12,30,0.009566385
12,31,0.01080584
12,32,0.007381982
12,33,0.010325735
12,34,0.002413962
12,35,0.001956721
12,36,0.00274816
12,37,0.002235936
12,38,0.001914021
12,39,0.000916112
13,14,0.114429537
13,15,0.360321849
13,16,0.170788036
13,17,0.05345104
13,18,0.07499339
13,19,0.015190832
13,20,0.01910118
13,21,0.018751381
13,22,0.017204874
13,23,0.021600912
13,24,0.022277721
13,25,0.006930317
13,26,0.005294603
13,27,0.005845016
13,28,0.005938989
13,29,0.018498555
13,30,0.019361367
13,31,0.025910875
13,32,0.031239103
13,33,0.063136549
13,34,0.002781933
13,35,0.001947952
13,36,0.002562011
13,37,0.001446244
13,38,0.002220942
13,39,0.000769907
14,15,0.059256408
14,16,0.036595705
14,17,0.039590792
14,18,0.035241977
14,19,0.01438032
14,20,0.036869319
14,21,0.015582496
14,22,0.014275536
14,23,0.016333862
14,24,0.014536228
14,25,0.006041239
14,26,0.003785652
14,27,0.004411899
14,28,0.007156164
14,29,0.017268512
14,30,0.022881715
14,31,0.028283274
14,32,0.030644458
14,33,0.057424422
14,34,0.001562454
14,35,0.002328524
14,36,0.002293717
14,37,0.002018867
14,38,0.000986444
14,39,0.00133466
15,16,0.545961755
15,17,0.182810807
15,18,0.147419057
15,19,0.014786249
15,20,0.016499936
15,21,0.016639605
15,22,0.012294843
15,23,0.017783645
15,24,0.012904893
15,25,0.007557453
15,26,0.005478076
15,27,0.006485557
15,28,0.006418943
15,29,0.011089877
15,30,0.015180489
