Column1,Column2,Column3
4,10,0.020191356
4,11,0.035610596
4,12,0.032885467
4,13,0.023370958
4,14,0.03279431
4,15,0.020309375
4,16,0.022894767
4,17,0.012290397
4,18,0.023072131
4,19,0.018553771
4,20,0.01647495
4,21,0.020481398
4,22,0.018624421
4,23,0.018965733
4,24,0.018021915
4,25,0.007018046
4,26,0.006291636
4,27,0.008462682
4,28,0.026777631
4,29,0.010826252
4,30,0.015364226
4,31,0.014181339
4,32,0.009176706
4,33,0.0089903
4,34,0.008114755
4,35,0.003001077
4,36,0.006183945
4,37,0.00635502
4,38,0.004837179
4,39,0.003138422
5,6,0.421327816
5,7,0.036307952
5,8,0.023759834
5,9,0.016163114
5,10,0.023056978
5,11,0.014506613
5,12,0.020204154
5,13,0.011731475
5,14,0.029117509
5,15,0.020772121
5,16,0.011269493
5,17,0.021972395
5,18,0.017379915
5,19,0.017699329
5,20,0.014194298
5,21,0.007150511
5,22,0.005374177
5,23,0.005433179
5,24,0.010301417
5,25,0.00153167
5,26,0.00518424
5,27,0.004695328
5,28,0.014187952
5,29,0.008807151
5,30,0.004620797
5,31,0.00543639
5,32,0.005940891
5,33,0.008578374
5,34,0.001264348
5,35,0.003744151
5,36,0.002503218
5,37,0.003225336
5,38,0.002241754
5,39,0.001010161
6,7,0.027271693
6,8,0.037906079
6,9,0.018075365
6,10,0.023706498
6,11,0.019285178
6,12,0.029521333
6,13,0.020462906
6,14,0.029359594
6,15,0.027260676
6,16,0.019176341
6,17,0.033109671
6,18,0.019659529
6,19,0.018445322
6,20,0.018294546
6,21,0.018363815
6,22,0.011964502
6,23,0.005922026
6,24,0.009301928
6,25,0.005333273
6,26,0.006164642
6,27,0.004607159
6,28,0.019258431
6,29,0.015980017
6,30,0.01097055
6,31,0.019340412
6,32,0.009152491
6,33,0.0058499
6,34,0.007247542
6,35,0.002467773
6,36,0.00313304
6,37,0.004722399
6,38,0.003659474
6,39,0.005407773
7,8,0.22503269
7,9,0.119671075
7,10,0.068282503
7,11,0.080203
7,12,0.071726038
7,13,0.012168914
7,14,0.028295214
7,15,0.027372549
7,16,0.017236574
7,17,0.012393678
7,18,0.013104319
7,19,0.01767145
7,20,0.010909319
7,21,0.012140757
7,22,0.006458135
7,23,0.008632303
7,24,0.006899363
7,25,0.015575849
7,26,0.006335387
7,27,0.005165296
7,28,0.016243224
7,29,0.014480417
7,30,0.011305526
7,31,0.01265262
7,32,0.004923472
7,33,0.007716936
7,34,0.006033803
7,35,0.007854607
7,36,0.002856407
7,37,0.005398625
7,38,0.00646654
7,39,0.006334535
8,9,0.229022997
8,10,0.106249574
8,11,0.083634034
8,12,0.054478172
8,13,0.030624686
8,14,0.041962101
8,15,0.036162991
8,16,0.040571627
8,17,0.023408512
8,18,0.039046478
8,19,0.016005876
8,20,0.020523537
8,21,0.014761622
8,22,0.011438961
8,23,0.010160793
8,24,0.013406551
8,25,0.009055061
8,26,0.009122428
8,27,0.003913154
8,28,0.018666816
8,29,0.014382053
8,30,0.015368351
8,31,0.017546326
8,32,0.00484428
8,33,0.006778562
8,34,0.003523222
8,35,0.004195452
8,36,0.008625074
8,37,0.003934258
8,38,0.001792907
8,39,0.004029382
9,10,0.133409296
9,11,0.127441851
9,12,0.101897859
9,13,0.021109658
9,14,0.036799988
9,15,0.031531114
9,16,0.026502057
9,17,0.019980088
9,18,0.024844297
9,19,0.015761423
9,20,0.014887599
9,21,0.011000302
9,22,0.007437605
9,23,0.016226372
9,24,0.011007371
9,25,0.006959419
9,26,0.00806244
9,27,0.00418517
9,28,0.011363273
9,29,0.007993047
9,30,0.00930918
9,31,0.012869317
9,32,0.006269258
9,33,0.0071372
9,34,0.003192895
9,35,0.010328747
9,36,0.011835149
9,37,0.00480928
9,38,0.00484903
9,39,0.004516185
10,11,0.216974656
10,12,0.191959161
10,13,0.019165644
10,14,0.02818926
10,15,0.033857227
10,16,0.020459386
10,17,0.021908128
10,18,0.013638245
10,19,0.015979925
10,20,0.019418713
10,21,0.01827481
10,22,0.014585907
10,23,0.005778797
10,24,0.005751691
10,25,0.010804431
10,26,0.003463711
10,27,0.003488244
10,28,0.015258835
10,29,0.010965386
10,30,0.008970101
10,31,0.010368168
10,32,0.007450699
10,33,0.005939241
10,34,0.005288586
10,35,0.004961416
10,36,0.005324979
10,37,0.006957876
10,38,0.006365075
10,39,0.004090161
11,12,0.180787924
11,13,0.016513392
11,14,0.028075938
11,15,0.030828613
11,16,0.018924678
11,17,0.019654503
11,18,0.027049406
11,19,0.015849268
11,20,0.012690423
11,21,0.009856071
11,22,0.007989339
11,23,0.011879781
11,24,0.006469786
11,25,0.010033441
11,26,0.007780877
11,27,0.007911304
11,28,0.00542169
11,29,0.00733022
11,30,0.013922121
11,31,0.012376944
11,32,0.007017286
11,33,0.003693408
11,34,0.005421992
11,35,0.010988847
11,36,0.012583185
11,37,0.006871068
11,38,0.003642173
11,39,0.002301235
12,13,0.01526806
12,14,0.027740098
12,15,0.049073187
12,16,0.032466121
12,17,0.024835878
12,18,0.020475319
12,19,0.034073462
12,20,0.020393334
12,21,0.029594871
12,22,0.017529234
12,23,0.007783163
12,24,0.012789095
12,25,0.004073264
12,26,0.006723093
12,27,0.003212196
12,28,0.019300428
12,29,0.021431173
12,30,0.010857407
12,31,0.016739843
12,32,0.002107252
12,33,0.010828025
12,34,0.001845602
12,35,0.002370851
12,36,0.007261969
12,37,0.005426685
12,38,0.005014311
12,39,0.003311356
13,14,0.216854135
13,15,0.077520563
13,16,0.023419464
13,17,0.016048568
13,18,0.013144813
13,19,0.010102227
13,20,0.013218962
13,21,0.016718783
13,22,0.015045947
13,23,0.005917763
13,24,0.005181693
13,25,0.007499773
13,26,0.005913787
13,27,0.006912487
13,28,0.009875124
13,29,0.010501628
13,30,0.014527978
13,31,0.012132533
